iso3,country,related_ccra_indicator,indicator_name,rank,dataset_id,dataset_name,publisher,granularity_class,authoritative_tier,confidence_level,horizons_covered,role
ETH,Ethiopia,CCRA-009,Electricity consumption,1,ETH-A029,EEU / MoWE electricity access & consumption statistics; Multi-Tier Framework (MTF),EEU / MoWE / energydata.info,other_or_mixed,Primary official,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-010,Energy poverty,1,ETH-A004,"HCES / LSMS-ISA Ethiopia — poverty, consumption, energy access",ESS / World Bank LSMS,state_or_province,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-010,Energy poverty,2,ETH-A029,EEU / MoWE electricity access & consumption statistics; Multi-Tier Framework (MTF),EEU / MoWE / energydata.info,other_or_mixed,Primary official,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-011,Flood Threat Index,1,ETH-A033,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-011,Flood Threat Index,2,ETH-A036,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-011,Flood Threat Index,3,ETH-A032,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — global/present+SSP inputs,Open Earth Foundation (geospatial-data),modeled_grid,OEF derived screening,Medium,present;2030;2050,primary_mapping
ETH,Ethiopia,CCRA-011,Flood Threat Index,4,ETH-A041,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (models/nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-011,Flood Threat Index,5,ETH-A011,"CHIRPS extreme precipitation (Rx5day, R90p…) + drought monitoring",UCSB Climate Hazards Center / CHIRPS,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-012,Food production and marketing,1,ETH-A023,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",Ethiopian Statistical Service (ESS),state_or_province,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-013,Forest cover,1,ETH-A019,ESA WorldCover / Dynamic World land cover,ESA / Google+WRI,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-013,Forest cover,2,ETH-A018,Hansen Global Forest Change (treecover / loss),UMD / GLAD,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-014,Forest loss,1,ETH-A018,Hansen Global Forest Change (treecover / loss),UMD / GLAD,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-015,Health and basic services access,1,ETH-A001,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),Ethiopian Statistical Service (ESS; formerly CSA),city_or_municipality,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-015,Health and basic services access,2,ETH-A004,"HCES / LSMS-ISA Ethiopia — poverty, consumption, energy access",ESS / World Bank LSMS,state_or_province,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-015,Health and basic services access,3,ETH-A003,"DHS Ethiopia — water, sanitation, health & nutrition indicators",The DHS Program / ESS,state_or_province,Secondary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-015,Health and basic services access,4,ETH-A027,healthsites.io / HDX health facilities (Ethiopia),healthsites.io / humanitarian partners (via HDX),facility_or_asset,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-015,Health and basic services access,5,ETH-A007,"Ethiopia — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),state_or_province,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-016,Health facility density,1,ETH-A026,"OpenStreetMap — roads, rail, health facilities, buildings",OpenStreetMap contributors,facility_or_asset,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-016,Health facility density,2,ETH-A027,healthsites.io / HDX health facilities (Ethiopia),healthsites.io / humanitarian partners (via HDX),facility_or_asset,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-016,Health facility density,3,ETH-A007,"Ethiopia — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),state_or_province,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-017,Households in hazard-prone areas,1,ETH-A002,Ethiopia COD-AB — subnational administrative boundaries (ADM0–3),OCHA / HDX (source: Ethiopian authorities / CSA lineage),city_or_municipality,Secondary official,High,n/a,primary_mapping
ETH,Ethiopia,CCRA-017,Households in hazard-prone areas,2,ETH-A033,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-017,Households in hazard-prone areas,3,ETH-A036,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-017,Households in hazard-prone areas,4,ETH-A038,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-017,Households in hazard-prone areas,5,ETH-A039,OEF shared city Exposure score (population density screening),Open Earth Foundation (CCRA E layer),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-018,Inadequate Sanitation,1,ETH-A001,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),Ethiopian Statistical Service (ESS; formerly CSA),city_or_municipality,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-018,Inadequate Sanitation,2,ETH-A003,"DHS Ethiopia — water, sanitation, health & nutrition indicators",The DHS Program / ESS,state_or_province,Secondary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-019,Inadequate water access,1,ETH-A001,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),Ethiopian Statistical Service (ESS; formerly CSA),city_or_municipality,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-019,Inadequate water access,2,ETH-A003,"DHS Ethiopia — water, sanitation, health & nutrition indicators",The DHS Program / ESS,state_or_province,Secondary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-019,Inadequate water access,3,ETH-A031,WRI Aqueduct Water Risk / water security composites,World Resources Institute,modeled_grid,International modeled,Medium,present;2030;2050,primary_mapping
ETH,Ethiopia,CCRA-020,Income,1,ETH-A004,"HCES / LSMS-ISA Ethiopia — poverty, consumption, energy access",ESS / World Bank LSMS,state_or_province,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-020,Income,2,ETH-A040,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation (CCRA V layer),neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-021,Industrial GDP share,1,ETH-A025,"National Accounts / MoF — sectoral GDP (agriculture, industry)",Ministry of Finance / ESS National Accounts,national,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-022,Landslide Susceptibility,1,ETH-A035,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-022,Landslide Susceptibility,2,ETH-A038,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-022,Landslide Susceptibility,3,ETH-A017,Copernicus DEM GLO-30 (+ slope/HAND derivatives),ESA / Copernicus,modeled_grid,International modeled,High,n/a,primary_mapping
ETH,Ethiopia,CCRA-022,Landslide Susceptibility,4,ETH-A015,NASA LHASA / global rainfall-triggered landslide hazard,NASA GSFC,modeled_grid,International modeled,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-022,Landslide Susceptibility,5,ETH-A016,National / regional landslide susceptibility studies (Ethiopia),Geological Survey of Ethiopia / academic consortia,other_or_mixed,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-023,Landslide Threat Index,1,ETH-A035,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-023,Landslide Threat Index,2,ETH-A038,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-023,Landslide Threat Index,3,ETH-A041,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (models/nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-023,Landslide Threat Index,4,ETH-A011,"CHIRPS extreme precipitation (Rx5day, R90p…) + drought monitoring",UCSB Climate Hazards Center / CHIRPS,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-023,Landslide Threat Index,5,ETH-A017,Copernicus DEM GLO-30 (+ slope/HAND derivatives),ESA / Copernicus,modeled_grid,International modeled,High,n/a,primary_mapping
ETH,Ethiopia,CCRA-024,Maximum Consecutive Dry Days (CDD),1,ETH-A013,NMA Ethiopia — meteorological station & climate bulletins,National Meteorology Agency (Ethiopia),facility_or_asset,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-024,Maximum Consecutive Dry Days (CDD),2,ETH-A011,"CHIRPS extreme precipitation (Rx5day, R90p…) + drought monitoring",UCSB Climate Hazards Center / CHIRPS,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-024,Maximum Consecutive Dry Days (CDD),3,ETH-A012,SPEIbase / Global Drought Hazard (SPEI-6 extremes),CSIC SPEI / HDX Global Drought Hazard,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-025,Maximum Precipitation 5 days (Rx5day),1,ETH-A011,"CHIRPS extreme precipitation (Rx5day, R90p…) + drought monitoring",UCSB Climate Hazards Center / CHIRPS,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-026,Maximum temperature,1,ETH-A013,NMA Ethiopia — meteorological station & climate bulletins,National Meteorology Agency (Ethiopia),facility_or_asset,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-026,Maximum temperature,2,ETH-A034,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-026,Maximum temperature,3,ETH-A037,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-026,Maximum temperature,4,ETH-A041,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (models/nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-026,Maximum temperature,5,ETH-A014,"ERA5-Land extreme temperature / heatwave indices (TXx, HWM, …)",ECMWF / Copernicus (OEF transformations available),modeled_grid,International modeled,High,present;2030;2050,primary_mapping
ETH,Ethiopia,CCRA-027,Natural vegetation cover,1,ETH-A019,ESA WorldCover / Dynamic World land cover,ESA / Google+WRI,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-027,Natural vegetation cover,2,ETH-A018,Hansen Global Forest Change (treecover / loss),UMD / GLAD,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-028,Population density,1,ETH-A001,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),Ethiopian Statistical Service (ESS; formerly CSA),city_or_municipality,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-028,Population density,2,ETH-A002,Ethiopia COD-AB — subnational administrative boundaries (ADM0–3),OCHA / HDX (source: Ethiopian authorities / CSA lineage),city_or_municipality,Secondary official,High,n/a,primary_mapping
ETH,Ethiopia,CCRA-028,Population density,3,ETH-A036,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-028,Population density,4,ETH-A037,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-028,Population density,5,ETH-A038,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-029,Port infrastructures,1,ETH-A026,"OpenStreetMap — roads, rail, health facilities, buildings",OpenStreetMap contributors,facility_or_asset,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-030,Power generation facilities,1,ETH-A028,Global Power Plant Database / WRI (+ EEP plant lists),WRI / EEP public materials,facility_or_asset,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-031,Protected areas,1,ETH-A020,World Database on Protected Areas (WDPA),UNEP-WCMC / IUCN,facility_or_asset,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-032,Railroad density,1,ETH-A026,"OpenStreetMap — roads, rail, health facilities, buildings",OpenStreetMap contributors,facility_or_asset,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-033,Relative humidity,1,ETH-A013,NMA Ethiopia — meteorological station & climate bulletins,National Meteorology Agency (Ethiopia),facility_or_asset,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-033,Relative humidity,2,ETH-A014,"ERA5-Land extreme temperature / heatwave indices (TXx, HWM, …)",ECMWF / Copernicus (OEF transformations available),modeled_grid,International modeled,High,present;2030;2050,primary_mapping
ETH,Ethiopia,CCRA-034,Road density,1,ETH-A026,"OpenStreetMap — roads, rail, health facilities, buildings",OpenStreetMap contributors,facility_or_asset,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),1,ETH-A013,NMA Ethiopia — meteorological station & climate bulletins,National Meteorology Agency (Ethiopia),facility_or_asset,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),2,ETH-A012,SPEIbase / Global Drought Hazard (SPEI-6 extremes),CSIC SPEI / HDX Global Drought Hazard,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-037,Total precipitation,1,ETH-A013,NMA Ethiopia — meteorological station & climate bulletins,National Meteorology Agency (Ethiopia),facility_or_asset,Primary official,High,present,primary_mapping
